ORDER_NUMBER,ORDER_TYPE,ORDER_DESCRIPTION,ISSUE_CODE,ISSUE_DESCRIPTION,MAINT_ACTIVITY_TYPE,MAINT_ACTIVITY_DESCRIPTION,ORDER_CREATE_DATE,ORDER_CREATE_TIME,JOB_PRIORITY,SUBURB,STREET,HOUSE_NUM1,HOUSE_NUM2,POSTCODE,FITTER_DISTRICT,WORK_TIME_ELAPSED
401559336,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190813,07:54:24,B,TELOPEA,STURT ST,27,U 26,2117,210,65
401559336,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190813,07:54:24,B,TELOPEA,STURT ST,27,U 26,2117,210,65
401559336,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190813,07:54:24,B,TELOPEA,STURT ST,27,U 26,2117,210,65
401563295,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190816,11:14:43,C,COOGEE,MOUNT ST,30A,U 3,2034,310,75
401563295,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190816,11:14:43,C,COOGEE,MOUNT ST,30A,U 3,2034,310,75
401563295,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190816,11:14:43,C,COOGEE,MOUNT ST,30A,U 3,2034,310,75
401563295,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190816,11:14:43,C,COOGEE,MOUNT ST,30A,U 3,2034,310,75
401563542,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190816,13:00:22,B,KOGARAH,OCEAN ST,26,,2217,340,190
401563542,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190816,13:00:22,B,KOGARAH,OCEAN ST,26,,2217,340,190
401564078,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190817,07:44:33,B,KOGARAH,OCEAN ST,26,,2217,340,160
401564078,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190817,07:44:33,B,KOGARAH,OCEAN ST,26,,2217,340,160
401562836,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190815,19:37:49,B,GORDON,ROSEDALE RD,38,,2072,442,59
401562836,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190815,19:37:49,B,GORDON,ROSEDALE RD,38,,2072,442,59
401561343,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190814,15:21:10,B,MORISSET PARK,EDGEWATER DR,26,,2264,502,250
401561343,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190814,15:21:10,B,MORISSET PARK,EDGEWATER DR,26,,2264,502,250
401559447,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190812,22:55:26,B,GLEBE,GLEBE POINT RD,170,,2037,320,29
401559447,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190812,22:55:26,B,GLEBE,GLEBE POINT RD,170,,2037,320,29
401559447,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190812,22:55:26,B,GLEBE,GLEBE POINT RD,170,,2037,320,29
401559447,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190812,22:55:26,B,GLEBE,GLEBE POINT RD,170,,2037,320,29
401548181,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190803,16:58:06,B,HUNTERS HILL,JOUBERT ST,8,,2110,440,135
401548181,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190803,16:58:06,B,HUNTERS HILL,JOUBERT ST,8,,2110,440,135
401548181,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190803,16:58:06,B,HUNTERS HILL,JOUBERT ST,8,,2110,440,135
401548181,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190803,16:58:06,B,HUNTERS HILL,JOUBERT ST,8,,2110,440,135
401564633,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190817,12:34:14,B,GLENMORE PARK,BLUESTONE DR,111,,2745,230,25
401564633,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190817,12:34:14,B,GLENMORE PARK,BLUESTONE DR,111,,2745,230,25
401570876,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190823,01:57:46,B,MERRYLANDS,MERRYLANDS RD,226,,2160,210,70
401570876,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190823,01:57:46,B,MERRYLANDS,MERRYLANDS RD,226,,2160,210,70
401570876,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190823,01:57:46,B,MERRYLANDS,MERRYLANDS RD,226,,2160,210,70
401570876,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190823,01:57:46,B,MERRYLANDS,MERRYLANDS RD,226,,2160,210,70
401559448,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190812,23:04:25,C,WOLLI CREEK,INNESDALE RD,1,,2205,340,25
401559448,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190812,23:04:25,C,WOLLI CREEK,INNESDALE RD,1,,2205,340,25
401570871,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190822,20:56:15,B,KURRI KURRI,LANG ST,25,,2327,503,80
401570871,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190822,20:56:15,B,KURRI KURRI,LANG ST,25,,2327,503,80
401549935,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190804,13:58:01,B,WINDRADYNE,MCLEAN ST,2A,,2795,800,45
401549935,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190804,13:58:01,B,WINDRADYNE,MCLEAN ST,2A,,2795,800,45
401545353,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190801,13:50:52,B,WENTWORTH FALLS,WARATAH RD,42,,2782,290,149
401545353,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190801,13:50:52,B,WENTWORTH FALLS,WARATAH RD,42,,2782,290,149
401571597,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190823,14:19:21,C,PEAKHURST,BEALE CRES,13,,2210,340,45
401571597,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190823,14:19:21,C,PEAKHURST,BEALE CRES,13,,2210,340,45
401552866,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190805,18:00:26,B,CAMPSIE,SEVENTH AVE,13,,2194,330,250
401552866,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190805,18:00:26,B,CAMPSIE,SEVENTH AVE,13,,2194,330,250
401549964,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190804,21:12:46,B,KURRI KURRI,BARTON ST,200,,2327,503,90
401549964,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190804,21:12:46,B,KURRI KURRI,BARTON ST,200,,2327,503,90
401565007,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190819,09:02:00,B,SCHOFIELDS,ECLIPSE ST,51,,2762,220,80
401565007,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190819,09:02:00,B,SCHOFIELDS,ECLIPSE ST,51,,2762,220,80
401564655,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190817,16:56:08,B,GLENMORE PARK,BLUESTONE DR,109,,2745,230,30
401564655,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190817,16:56:08,B,GLENMORE PARK,BLUESTONE DR,109,,2745,230,30
401562824,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190815,17:23:54,B,BANKSTOWN,COLUMBINE AVE,23,,2200,240,80
401562824,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190815,17:23:54,B,BANKSTOWN,COLUMBINE AVE,23,,2200,240,80
401562824,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190815,17:23:54,B,BANKSTOWN,COLUMBINE AVE,23,,2200,240,80
401562824,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190815,17:23:54,B,BANKSTOWN,COLUMBINE AVE,23,,2200,240,80
401561458,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190815,07:30:35,B,WILEY PARK,FAUX ST,14,,2195,330,265
401561458,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190815,07:30:35,B,WILEY PARK,FAUX ST,14,,2195,330,265
401549126,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190804,09:42:14,B,OURIMBAH,PACIFIC HWY,52,,2258,122,60
401549126,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190804,09:42:14,B,OURIMBAH,PACIFIC HWY,52,,2258,122,60
401572392,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190824,14:18:23,B,DUNDAS,PARK RD,129B,,2117,210,1
401572392,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190824,14:18:23,B,DUNDAS,PARK RD,129B,,2117,210,1
401572392,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190824,14:18:23,B,DUNDAS,PARK RD,129B,,2117,210,1
401572392,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190824,14:18:23,B,DUNDAS,PARK RD,129B,,2117,210,1
401547662,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190802,16:30:46,C,LAKEMBA,LAKEMBA ST,143,,2195,330,164
401547662,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190802,16:30:46,C,LAKEMBA,LAKEMBA ST,143,,2195,330,164
401549964,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190804,21:12:46,B,KURRI KURRI,BARTON ST,200,,2327,503,100
401549964,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190804,21:12:46,B,KURRI KURRI,BARTON ST,200,,2327,503,100
401562836,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190815,19:37:49,B,GORDON,ROSEDALE RD,38,,2072,442,43
401562836,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190815,19:37:49,B,GORDON,ROSEDALE RD,38,,2072,442,43
401562836,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190815,19:37:49,B,GORDON,ROSEDALE RD,38,,2072,442,239
401562836,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190815,19:37:49,B,GORDON,ROSEDALE RD,38,,2072,442,239
401562824,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190815,17:23:54,B,BANKSTOWN,COLUMBINE AVE,23,,2200,240,190
401562824,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190815,17:23:54,B,BANKSTOWN,COLUMBINE AVE,23,,2200,240,190
401562824,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190815,17:23:54,B,BANKSTOWN,COLUMBINE AVE,23,,2200,240,190
401562824,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190815,17:23:54,B,BANKSTOWN,COLUMBINE AVE,23,,2200,240,190
401554343,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190807,05:42:20,B,ROSELANDS,KING GEORGES RD,258,,2196,330,10
401554343,GTNO,Normal Trouble/Fault Order,101,ESCAPE AT COMPANY MAIN/SERVICE,EST,Escape Street,20190807,05:42:20,B,ROSELANDS,KING GEORGES RD,258,,2196,330,10
401559943,GTNO,Normal Trouble/Fault Order,X02,FIRE,FHS,Fire House,20190813,12:02:27,A,GLEBE,ST JOHNS RD,46,,2037,320,35
401559943,GTNO,Normal Trouble/Fault Order,X02,FIRE,FHS,Fire House,20190813,12:02:27,A,GLEBE,ST JOHNS RD,46,,2037,320,35
401559943,GTNO,Normal Trouble/Fault Order,X02,FIRE,FHS,Fire House,20190813,12:02:27,A,GLEBE,ST JOHNS RD,46,,2037,320,35
401559943,GTNO,Normal Trouble/Fault Order,X02,FIRE,FHS,Fire House,20190813,12:02:27,A,GLEBE,ST JOHNS RD,46,,2037,320,35
401553834,GTNO,Normal Trouble/Fault Order,X02,FIRE,FHS,Fire House,20190806,12:53:28,A,GORMANS HILL,COOPER CRES,18A,,2795,800,70
401553834,GTNO,Normal Trouble/Fault Order,X02,FIRE,FHS,Fire House,20190806,12:53:28,A,GORMANS HILL,COOPER CRES,18A,,2795,800,70
401549949,GTNO,Normal Trouble/Fault Order,X02,FIRE,FHS,Fire House,20190805,01:47:09,A,BARDWELL PARK,SLADE RD,46,U 1,2207,340,87
401549949,GTNO,Normal Trouble/Fault Order,X02,FIRE,FHS,Fire House,20190805,01:47:09,A,BARDWELL PARK,SLADE RD,46,U 1,2207,340,87
401557926,GTWA,Trouble/Fault Order without Account,X02,FIRE,FHS,Fire House,20190810,21:02:38,A,WOODFORD,GREAT WESTERN HWY,84,,2778,290,109
401557926,GTWA,Trouble/Fault Order without Account,X02,FIRE,FHS,Fire House,20190810,21:02:38,A,WOODFORD,GREAT WESTERN HWY,84,,2778,290,109
401549949,GTNO,Normal Trouble/Fault Order,X02,FIRE,FHS,Fire House,20190805,01:47:09,A,BARDWELL PARK,SLADE RD,46,U 1,2207,340,60
401549949,GTNO,Normal Trouble/Fault Order,X02,FIRE,FHS,Fire House,20190805,01:47:09,A,BARDWELL PARK,SLADE RD,46,U 1,2207,340,60
401559886,GTNO,Normal Trouble/Fault Order,X02,FIRE,FHS,Fire House,20190813,11:29:22,A,KOTARA,RAE CRES,107,,2289,501,20
401559886,GTNO,Normal Trouble/Fault Order,X02,FIRE,FHS,Fire House,20190813,11:29:22,A,KOTARA,RAE CRES,107,,2289,501,20
401557926,GTWA,Trouble/Fault Order without Account,X02,FIRE,FHS,Fire House,20190810,21:02:38,A,WOODFORD,GREAT WESTERN HWY,84,,2778,290,104
401557926,GTWA,Trouble/Fault Order without Account,X02,FIRE,FHS,Fire House,20190810,21:02:38,A,WOODFORD,GREAT WESTERN HWY,84,,2778,290,104
401569654,GTNO,Normal Trouble/Fault Order,X02,FIRE,FHS,Fire House,20190821,17:35:34,A,AIRDS,KINGSBURY ST,27,,2560,250,105
401569654,GTNO,Normal Trouble/Fault Order,X02,FIRE,FHS,Fire House,20190821,17:35:34,A,AIRDS,KINGSBURY ST,27,,2560,250,105
401569654,GTNO,Normal Trouble/Fault Order,X02,FIRE,FHS,Fire House,20190821,17:35:34,A,AIRDS,KINGSBURY ST,27,,2560,250,105
401569654,GTNO,Normal Trouble/Fault Order,X02,FIRE,FHS,Fire House,20190821,17:35:34,A,AIRDS,KINGSBURY ST,27,,2560,250,105
401557926,GTWA,Trouble/Fault Order without Account,X02,FIRE,FHS,Fire House,20190810,21:02:38,A,WOODFORD,GREAT WESTERN HWY,84,,2778,290,74
401557926,GTWA,Trouble/Fault Order without Account,X02,FIRE,FHS,Fire House,20190810,21:02:38,A,WOODFORD,GREAT WESTERN HWY,84,,2778,290,74
401557926,GTWA,Trouble/Fault Order without Account,X02,FIRE,FHS,Fire House,20190810,21:02:38,A,WOODFORD,GREAT WESTERN HWY,84,,2778,290,74
401557926,GTWA,Trouble/Fault Order without Account,X02,FIRE,FHS,Fire House,20190810,21:02:38,A,WOODFORD,GREAT WESTERN HWY,84,,2778,290,74
401569654,GTNO,Normal Trouble/Fault Order,X02,FIRE,FHS,Fire House,20190821,17:35:34,A,AIRDS,KINGSBURY ST,27,,2560,250,105
401569654,GTNO,Normal Trouble/Fault Order,X02,FIRE,FHS,Fire House,20190821,17:35:34,A,AIRDS,KINGSBURY ST,27,,2560,250,105
401569654,GTNO,Normal Trouble/Fault Order,X02,FIRE,FHS,Fire House,20190821,17:35:34,A,AIRDS,KINGSBURY ST,27,,2560,250,105
401569654,GTNO,Normal Trouble/Fault Order,X02,FIRE,FHS,Fire House,20190821,17:35:34,A,AIRDS,KINGSBURY ST,27,,2560,250,105
401572485,GTNO,Normal Trouble/Fault Order,X02,FIRE,FMT,Fire Meter,20190825,12:34:40,A,LEURA,THE LINKS RD,5,,2780,290,240
401572485,GTNO,Normal Trouble/Fault Order,X02,FIRE,FMT,Fire Meter,20190825,12:34:40,A,LEURA,THE LINKS RD,5,,2780,290,240
401572485,GTNO,Normal Trouble/Fault Order,X02,FIRE,FMT,Fire Meter,20190825,12:34:40,A,LEURA,THE LINKS RD,5,,2780,290,185
401572485,GTNO,Normal Trouble/Fault Order,X02,FIRE,FMT,Fire Meter,20190825,12:34:40,A,LEURA,THE LINKS RD,5,,2780,290,185
Z401559187,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190812,20:01:40,C,MELBA,COUTTS PL,5,,2615,441,60
Z401559187,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190812,20:01:40,C,MELBA,COUTTS PL,5,,2615,441,60
Z401573103,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190826,16:10:31,C,WANNIASSA,EMBLING ST,2,,2903,442,70
Z401573103,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190826,16:10:31,C,WANNIASSA,EMBLING ST,2,,2903,442,70
Z401552984,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190805,21:03:27,B,DEAKIN,KENT ST,23,,2600,442,55
Z401552984,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190805,21:03:27,B,DEAKIN,KENT ST,23,,2600,442,55
Z401560507,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190813,21:32:45,C,O'MALLEY,BULWARRA CL,5,,2606,442,15
Z401560507,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190813,21:32:45,C,O'MALLEY,BULWARRA CL,5,,2606,442,15
Z401560509,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190814,01:05:01,C,GRIFFITH,CARSTENSZ ST,20,,2603,339,60
Z401560509,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190814,01:05:01,C,GRIFFITH,CARSTENSZ ST,20,,2603,339,60
Z401557420,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190809,16:30:02,C,NARRABUNDAH,CALEY CRES,41,,2604,442,66
Z401557420,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190809,16:30:02,C,NARRABUNDAH,CALEY CRES,41,,2604,442,66
Z401556451,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190808,17:45:31,C,WANNIASSA,LANGDON AVE,93,,2903,442,70
Z401556451,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190808,17:45:31,C,WANNIASSA,LANGDON AVE,93,,2903,442,70
Z401570863,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190822,18:17:42,C,HACKETT,MACKENZIE ST,71,,2602,441,15
Z401570863,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190822,18:17:42,C,HACKETT,MACKENZIE ST,71,,2602,441,15
Z401561591,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190815,01:41:56,B,KAMBAH,JAMIESON CRES,4,,2902,442,70
Z401561591,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190815,01:41:56,B,KAMBAH,JAMIESON CRES,4,,2902,442,70
Z401564641,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190817,10:50:30,B,HAWKER,MARRAKAI ST,5,,2614,441,40
Z401564641,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190817,10:50:30,B,HAWKER,MARRAKAI ST,5,,2614,441,40
Z401548098,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190803,15:26:57,B,WANNIASSA,MICHIE ST,33,,2903,442,35
Z401548098,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190803,15:26:57,B,WANNIASSA,MICHIE ST,33,,2903,442,35
Z401558084,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190811,20:45:32,C,WARAMANGA,NANGOR ST,4,,2611,442,55
Z401558084,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190811,20:45:32,C,WARAMANGA,NANGOR ST,4,,2611,442,55
Z401561588,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190814,22:22:02,B,HIGGINS,BUNDEY ST,6,,2615,441,49
Z401561588,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190814,22:22:02,B,HIGGINS,BUNDEY ST,6,,2615,441,49
Z401572487,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190825,12:40:41,C,CHARNWOOD,IMLAY PL,9,,2615,441,20
Z401572487,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190825,12:40:41,C,CHARNWOOD,IMLAY PL,9,,2615,441,20
Z401558082,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190811,16:44:13,C,KAMBAH,FITZALAN PL,25,,2902,442,40
Z401558082,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190811,16:44:13,C,KAMBAH,FITZALAN PL,25,,2902,442,40
Z401549123,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190804,09:06:29,C,DUFFY,WYANGALA ST,12,,2611,442,40
Z401549123,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190804,09:06:29,C,DUFFY,WYANGALA ST,12,,2611,442,40
Z401547671,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190802,21:26:08,C,TORRENS,TORRENS PL,5,,2607,442,15
Z401547671,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190802,21:26:08,C,TORRENS,TORRENS PL,5,,2607,442,15
Z401574061,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190827,15:54:38,C,FORDE,PHYLLIS FROST ST,12,,2914,441,30
Z401574061,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190827,15:54:38,C,FORDE,PHYLLIS FROST ST,12,,2914,441,30
Z401572480,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190825,10:02:04,C,CHARNWOOD,IMLAY PL,9,,2615,441,20
Z401572480,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190825,10:02:04,C,CHARNWOOD,IMLAY PL,9,,2615,441,20
Z401557920,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190810,18:27:20,C,RED HILL,QUIROS ST,30,,2603,442,85
Z401557920,ZGAA,Adds and Alts,912,LOCATE SERVICE/QUOTE GANG WAITING ON JOB,MAP,Meter Alter Position,20190810,18:27:20,C,RED HILL,QUIROS ST,30,,2603,442,85
